,win rate,hero1,hero2
804,47.69230769230769,Jax , KhaZix
805,51.93982581155978,Jax , Lee Sin
806,52.899575671852894,Jax , Master Yi
807,43.28358208955223,Jax , Sejuani
808,48.64864864864865,Jax , Shaco
809,51.50375939849624,Jax , Vi
810,52.34159779614325,Jax , Warwick
811,45.26315789473684,Jax , Xin Zhao
812,51.973684210526315,Jax , Zac
813,46.95121951219512,KhaZix , Amumu
814,54.66847090663058,KhaZix , Elise
815,51.76151761517615,KhaZix , Evelynn
816,48.99328859060403,KhaZix , Fiddlesticks
817,49.55277280858677,KhaZix , Gragas
818,52.785388127853885,KhaZix , Graves
819,52.56064690026954,KhaZix , Hecarim
820,37.87465940054496,KhaZix , Ivern
821,48.582995951417004,KhaZix , Jarvan IV
822,52.307692307692314,KhaZix , Jax
823,49.523809523809526,KhaZix , Lee Sin
824,48.4167517875383,KhaZix , Master Yi
825,47.0873786407767,KhaZix , Nidalee
826,45.714285714285715,KhaZix , Nocturne
827,47.97687861271676,KhaZix , Nunu
828,42.857142857142854,KhaZix , Rammus
829,55.49295774647888,KhaZix , Rengar
830,46.76258992805755,KhaZix , Sejuani
831,46.910755148741416,KhaZix , Shaco
832,43.604651162790695,KhaZix , Shyvana
833,50.79365079365079,KhaZix , Twitch
834,49.35064935064935,KhaZix , Udyr
835,45.83333333333333,KhaZix , Vi
836,47.32272069464544,KhaZix , Warwick
837,48.91518737672584,KhaZix , Xin Zhao
838,51.01123595505618,KhaZix , Zac
839,49.36708860759494,Kindred , Graves
840,55.223880597014926,Kindred , Lee Sin
841,51.87500000000001,Kindred , Master Yi
842,43.67088607594937,Lee Sin , Aatrox
843,44.37673130193906,Lee Sin , Amumu
844,52.0,Lee Sin , ChoGath
845,51.07913669064749,Lee Sin , Diana
846,55.10204081632652,Lee Sin , Ekko
847,48.32699619771863,Lee Sin , Elise
848,51.40271493212669,Lee Sin , Evelynn
849,48.38056680161944,Lee Sin , Fiddlesticks
850,51.41242937853108,Lee Sin , Fizz
851,45.22613065326633,Lee Sin , Galio
852,48.2007996446024,Lee Sin , Gragas
853,51.45757418011453,Lee Sin , Graves
854,49.82104509663564,Lee Sin , Hecarim
855,45.153473344103396,Lee Sin , Ivern
856,49.440488301119025,Lee Sin , Jarvan IV
857,48.06017418844022,Lee Sin , Jax
858,50.476190476190474,Lee Sin , KhaZix
859,44.776119402985074,Lee Sin , Kindred
860,54.37499999999999,Lee Sin , Malphite
861,49.16067146282973,Lee Sin , Maokai
862,47.62443438914027,Lee Sin , Master Yi
863,51.187335092348285,Lee Sin , Nidalee
864,47.60312151616499,Lee Sin , Nocturne
865,43.31723027375201,Lee Sin , Nunu
866,49.107142857142854,Lee Sin , Olaf
867,48.148148148148145,Lee Sin , Pantheon
868,53.41614906832298,Lee Sin , Poppy
869,46.79715302491103,Lee Sin , Rammus
870,53.666666666666664,Lee Sin , RekSai
871,51.88848920863309,Lee Sin , Rengar
872,46.808510638297875,Lee Sin , Riven
873,47.69736842105263,Lee Sin , Sejuani
874,45.39154539154539,Lee Sin , Shaco
875,47.07692307692308,Lee Sin , Shyvana
876,47.05882352941176,Lee Sin , Skarner
877,45.72490706319702,Lee Sin , Tryndamere
878,50.27932960893855,Lee Sin , Twitch
879,50.0805152979066,Lee Sin , Udyr
880,46.96223316912972,Lee Sin , Vi
881,49.040511727078886,Lee Sin , Volibear
882,45.73405073020753,Lee Sin , Warwick
883,52.55319148936171,Lee Sin , Wukong
884,45.8036204059243,Lee Sin , Xin Zhao
885,48.56952761144378,Lee Sin , Zac
886,45.625,Malphite , Lee Sin
887,50.83932853717026,Maokai , Lee Sin
888,50.067842605156045,Master Yi , Amumu
889,52.05696202531646,Master Yi , Elise
890,55.81395348837209,Master Yi , Evelynn
891,51.707317073170735,Master Yi , Fiddlesticks
892,54.5774647887324,Master Yi , Gragas
893,51.5686274509804,Master Yi , Graves
894,50.81967213114754,Master Yi , Hecarim
895,46.85990338164252,Master Yi , Ivern
896,50.352112676056336,Master Yi , Jarvan IV
897,47.1004243281471,Master Yi , Jax
898,51.5832482124617,Master Yi , KhaZix
899,48.125,Master Yi , Kindred
900,52.37556561085973,Master Yi , Lee Sin
901,55.27638190954774,Master Yi , Nidalee
902,51.724137931034484,Master Yi , Nocturne
903,51.42857142857142,Master Yi , Nunu
904,53.79746835443038,Master Yi , Olaf
905,54.06976744186046,Master Yi , Rammus
906,57.50636132315522,Master Yi , Rengar
907,52.5,Master Yi , Sejuani
908,49.534450651769085,Master Yi , Shaco
909,53.67647058823529,Master Yi , Shyvana
910,49.21259842519685,Master Yi , Twitch
911,49.08424908424908,Master Yi , Udyr
912,48.9051094890511,Master Yi , Vi
913,44.33497536945813,Master Yi , Volibear
914,49.10891089108911,Master Yi , Warwick
915,51.0,Master Yi , Wukong
916,47.52808988764045,Master Yi , Xin Zhao
917,53.48837209302325,Master Yi , Zac
918,40.23668639053255,Nidalee , Elise
919,50.23696682464455,Nidalee , Graves
920,52.9126213592233,Nidalee , KhaZix
921,48.812664907651715,Nidalee , Lee Sin
922,44.72361809045226,Nidalee , Master Yi
923,44.07894736842105,Nidalee , Warwick
924,52.046783625730995,Nocturne , Amumu
925,50.29940119760479,Nocturne , Elise
926,49.77777777777778,Nocturne , Graves
927,54.285714285714285,Nocturne , KhaZix
928,52.39687848383501,Nocturne , Lee Sin
929,48.275862068965516,Nocturne , Master Yi
930,47.674418604651166,Nocturne , Vi
931,43.66812227074236,Nocturne , Warwick
932,43.97590361445783,Nocturne , Xin Zhao
933,63.39869281045751,Nunu , Elise
934,55.25114155251142,Nunu , Graves
935,52.02312138728323,Nunu , KhaZix
936,56.68276972624798,Nunu , Lee Sin
937,48.57142857142857,Nunu , Master Yi
938,50.89285714285714,Olaf , Lee Sin
939,46.20253164556962,Olaf , Master Yi
940,51.85185185185185,Pantheon , Lee Sin
941,46.58385093167702,Poppy , Lee Sin
942,52.79187817258884,Rammus , Graves
943,57.14285714285714,Rammus , KhaZix
944,53.20284697508897,Rammus , Lee Sin
945,45.93023255813954,Rammus , Master Yi
946,43.19526627218935,Rammus , Warwick
947,46.33333333333333,RekSai , Lee Sin
948,41.83673469387755,Rengar , Amumu
949,41.509433962264154,Rengar , Elise
950,52.071005917159766,Rengar , Gragas
951,48.54368932038835,Rengar , Graves
952,44.50704225352113,Rengar , KhaZix
953,48.11151079136691,Rengar , Lee Sin
954,42.49363867684479,Rengar , Master Yi
955,47.72727272727273,Rengar , Shaco
956,44.44444444444444,Rengar , Vi
957,42.96875,Rengar , Warwick
958,32.5,Rengar , Xin Zhao
959,53.191489361702125,Riven , Lee Sin
960,49.859154929577464,Sejuani , Amumu
961,49.67741935483871,Sejuani , Elise
962,47.878787878787875,Sejuani , Evelynn
963,54.109589041095894,Sejuani , Gragas
964,52.25806451612903,Sejuani , Graves
965,51.61290322580645,Sejuani , Hecarim
966,49.72972972972973,Sejuani , Ivern
967,48.0,Sejuani , Jarvan IV
968,56.71641791044776,Sejuani , Jax
969,53.23741007194245,Sejuani , KhaZix
970,52.30263157894737,Sejuani , Lee Sin
971,47.5,Sejuani , Master Yi
972,47.63948497854077,Sejuani , Shaco
973,50.877192982456144,Sejuani , Vi
974,47.901234567901234,Sejuani , Warwick
975,47.2972972972973,Sejuani , Xin Zhao
976,50.373134328358205,Sejuani , Zac
977,46.619217081850536,Shaco , Amumu
978,55.972696245733786,Shaco , Elise
979,48.717948717948715,Shaco , Evelynn
980,46.51162790697674,Shaco , Gragas
981,51.19305856832972,Shaco , Graves
982,52.0,Shaco , Hecarim
983,39.42857142857143,Shaco , Ivern
984,51.35135135135135,Shaco , Jax
985,53.08924485125858,Shaco , KhaZix
986,54.60845460845461,Shaco , Lee Sin
987,50.46554934823091,Shaco , Master Yi
988,52.27272727272727,Shaco , Rengar
989,52.36051502145923,Shaco , Sejuani
990,55.18518518518518,Shaco , Vi
991,49.54337899543379,Shaco , Warwick
992,52.85714285714286,Shaco , Xin Zhao
993,56.18556701030928,Shaco , Zac
994,45.625,Shyvana , Amumu
995,53.768844221105525,Shyvana , Graves
996,56.395348837209305,Shyvana , KhaZix
997,52.92307692307693,Shyvana , Lee Sin
998,46.32352941176471,Shyvana , Master Yi
999,48.275862068965516,Shyvana , Warwick
1000,45.78313253012048,Shyvana , Xin Zhao
1001,52.94117647058824,Skarner , Lee Sin
1002,54.27509293680297,Tryndamere , Lee Sin
1003,54.54545454545454,Twitch , Elise
1004,62.99212598425197,Twitch , Graves
1005,49.2063492063492,Twitch , KhaZix
1006,49.72067039106145,Twitch , Lee Sin
1007,50.78740157480315,Twitch , Master Yi
1008,50.49019607843137,Twitch , Warwick
1009,52.63157894736842,Udyr , Graves
1010,50.649350649350644,Udyr , KhaZix
1011,49.9194847020934,Udyr , Lee Sin
1012,50.91575091575091,Udyr , Master Yi
1013,39.037433155080215,Udyr , Warwick
1014,49.64705882352941,Vi , Amumu
1015,54.6583850931677,Vi , Elise
1016,47.593582887700535,Vi , Evelynn
1017,52.8957528957529,Vi , Gragas
1018,53.333333333333336,Vi , Graves
1019,50.583657587548636,Vi , Hecarim
1020,47.73869346733669,Vi , Ivern
1021,51.30890052356021,Vi , Jarvan IV
1022,48.49624060150376,Vi , Jax
1023,54.166666666666664,Vi , KhaZix
1024,53.03776683087028,Vi , Lee Sin
1025,51.09489051094891,Vi , Master Yi
1026,52.32558139534884,Vi , Nocturne
1027,55.55555555555556,Vi , Rengar
1028,49.122807017543856,Vi , Sejuani
1029,44.81481481481481,Vi , Shaco
1030,49.17355371900827,Vi , Warwick
1031,49.31506849315068,Vi , Xin Zhao
1032,49.328859060402685,Vi , Zac
1033,50.95948827292111,Volibear , Lee Sin
1034,55.66502463054187,Volibear , Master Yi
1035,44.375,Volibear , Warwick
1036,50.59055118110236,Warwick , Amumu
1037,53.54330708661418,Warwick , Elise
1038,54.25531914893617,Warwick , Evelynn
1039,51.016260162601625,Warwick , Gragas
1040,53.47938144329897,Warwick , Graves
1041,51.85185185185185,Warwick , Hecarim
1042,42.51497005988024,Warwick , Ivern
1043,50.20576131687243,Warwick , Jarvan IV
1044,47.658402203856745,Warwick , Jax
1045,52.67727930535456,Warwick , KhaZix
1046,54.26594926979247,Warwick , Lee Sin
1047,50.89108910891089,Warwick , Master Yi
1048,55.92105263157895,Warwick , Nidalee
1049,56.33187772925764,Warwick , Nocturne
1050,56.80473372781065,Warwick , Rammus
1051,57.03125,Warwick , Rengar
1052,52.09876543209877,Warwick , Sejuani
1053,50.456621004566216,Warwick , Shaco
1054,51.724137931034484,Warwick , Shyvana
1055,49.50980392156863,Warwick , Twitch
1056,60.962566844919785,Warwick , Udyr
1057,50.82644628099173,Warwick , Vi
1058,55.625,Warwick , Volibear
1059,51.391162029459906,Warwick , Xin Zhao
1060,51.77777777777778,Warwick , Zac
1061,47.4468085106383,Wukong , Lee Sin
1062,49.0,Wukong , Master Yi
1063,48.50574712643678,Xin Zhao , Amumu
1064,53.103448275862064,Xin Zhao , Elise
1065,49.0,Xin Zhao , Evelynn
1066,52.509652509652504,Xin Zhao , Gragas
1067,51.578947368421055,Xin Zhao , Graves
1068,53.359683794466406,Xin Zhao , Hecarim
1069,39.8936170212766,Xin Zhao , Ivern
1070,54.736842105263165,Xin Zhao , Jax
1071,51.08481262327417,Xin Zhao , KhaZix
1072,54.196379594075694,Xin Zhao , Lee Sin
1073,52.47191011235955,Xin Zhao , Master Yi
1074,56.024096385542165,Xin Zhao , Nocturne
1075,67.5,Xin Zhao , Rengar
1076,52.702702702702695,Xin Zhao , Sejuani
1077,47.14285714285714,Xin Zhao , Shaco
1078,54.21686746987952,Xin Zhao , Shyvana
1079,50.68493150684932,Xin Zhao , Vi
1080,48.608837970540094,Xin Zhao , Warwick
1081,53.11355311355312,Xin Zhao , Zac
1082,48.881789137380196,Zac , Amumu
1083,52.864583333333336,Zac , Elise
1084,53.2967032967033,Zac , Evelynn
1085,51.66163141993958,Zac , Gragas
1086,46.799116997792495,Zac , Graves
1087,57.01754385964912,Zac , Hecarim
1088,43.333333333333336,Zac , Ivern
1089,48.026315789473685,Zac , Jax
1090,48.98876404494382,Zac , KhaZix
1091,51.430472388556225,Zac , Lee Sin
1092,46.51162790697674,Zac , Master Yi
1093,49.62686567164179,Zac , Sejuani
1094,43.81443298969072,Zac , Shaco
1095,50.671140939597315,Zac , Vi
1096,48.22222222222222,Zac , Warwick
1097,46.88644688644688,Zac , Xin Zhao
